language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,94c51d95557052db,kit5k:886,Je sais que son oncle va lui présenter une femme.,Lingala,nayebi ete noko naye akolakisa ye muasi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ce63c9157706a543,kit5k:887,"Pierre croit encore au Père Noël. En revanche, son fils n'y croit plus.",Lingala,"Pierre azali naino ko ndimela Père Noël. Kasi, muana naye andimelaka yango lisusu te.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,94d2b9b71a394479,kit5k:888,"Malheureusement, l'hôtel que tu as proposé était complet.",Lingala,"Mawa pamba te, l'hôtel oyebisaki biso esi etondaki.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,781899610cfec76b,kit5k:889,Les Allemands n'ont pas le sens de l'humour ? Ça ne m'amuse pas du tout !,Lingala,ba Allemands bayebi ndenge ya ko sala maseki te ? Ezo sepelisa ngai lisusu ata moke te !,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ff01ff37fa3786e4,kit5k:890,La solution rapide et efficace pour trouver le job de vos rêves !,Lingala,Lolenge ya mbangu mpe makasi pona to zwa misala oyo tokanaka !,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,995bfd0f1f65d63e,kit5k:891,Nous autres adultes ne détruisons pas les facultés intelligentes et créatrices des enfants.,Lingala,Biso ba mikolo nde to bebisaka mayele mpe maksi ya ko kela ya bana mikie.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,dc6b9b254b5d11b8,kit5k:892,Une bonne équipe est un groupe d'individus qui travaillent ensemble à atteindre un objectif commun.,Lingala,Lisanga ya malamu ezali bongo liboke ya bato oyo basali ko sala na lisanga pona ko kokisa mokano moko.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d0aa008b1c39ab64,kit5k:893,L'hiver semble s'attarder cette année beaucoup plus longtemps que d'habitude.,Lingala,Hiver ezali ko wumela mingi mbula oyo koleka ba mbula misusu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6bbd85d0a200c7c6,kit5k:894,"Chaque journée est une petite vie : chaque réveil et chaque lever est une petite naissance, chaque nouveau matin en est la jeunesse, chaque repos ou endormissement est une petite mort.",Lingala,"Mikolo nyonso ezali bomoi ya moke : ko lamuka nyonso mpe ko telema nyonso ezali mbotama ya moke, tongo nyonso ezali ki bolenge, bopemi nyonso to kolala nyonso ezali liwa ya moke.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0dca7ef9b8d66beb,kit5k:895,"Messieurs, démarrez vos moteurs.",Lingala,"Messieurs, bo démarrez ba moteurs na bino.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8a7a38eb2f363b38,kit5k:896,Cet homme cruel fouetta son chien.,Lingala,Moto oyo azanga mawa afiakolaki mbwa naye fimbu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,217b030ec97a6864,kit5k:897,Le cancer peut être facilement guéri s'il est détecté dans sa phase initiale.,Lingala,Bokono ya cancer ekoki kobikisama na pete soki emonani na tango ezali na embandeli.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,312e7d0970d53bfe,kit5k:898,"Un bon rayon de soleil, froid et sec, voilà un beau temps d'hiver !",Lingala,"Mwa moyi ya kitoko, mwa malili mpe mwa ko kawuka, yango nde climat ya kitoko ya hiver !",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,480cae67dd41f262,kit5k:899,"Dans un vaste espace laissé libre entre la foule et le feu, une jeune fille dansait.",Lingala,"Na etando ya monene batika polele na kati ya liboke ya bato mpe na moto, elenge muasi azalaki ko bina.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,87e758cb03e0b843,kit5k:900,Tom est un imbécile.,Lingala,Tom azali zoba.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b5322d2bfc65ab09,kit5k:901,C'est au pied du mur que l'on connait le maçon.,Lingala,Na fondation nde bayebaka maçon.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,63766a77c5035f59,kit5k:902,Tout le monde a adopté une attitude hostile envers les immigrés clandestins.,Lingala,Bato nyonso bakomaki na bizaleli ya kanda epayi ya ba paya oyo ba yingeli mboka na lolenge ya nkunku.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,67c10a7f2504262a,kit5k:903,Le cœur sert à pomper du sang.,Lingala,Motema ntina na yango ezali ko tindika makila.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,accd1e22fd8a728f,kit5k:904,"En 1860, Lincoln fut élu Président des États-Unis d'Amérique.",Lingala,"Na 1860, Lincoln aponamaki mokonzi ya mboka America.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a47f2adf35fea555,kit5k:905,Nous aurons besoin d'une agence de chasseurs de têtes pour trouver l'homme qui convient à ce poste de cadre.,Lingala,To kozala na posa ya agence oyo elukaka bato ya mayele pona ko zwa moto oyo asengeli na ebonga oyo ya mokonzi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8ee8d2230ce1106d,kit5k:906,J'étais impliqué dans une dispute insignifiante.,Lingala,Na kotisamaki na ko swana oyo eza na tina te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6e3d66cc7adeb45c,kit5k:907,Il était terrifié en voyant cette énorme serpent.,Lingala,Azalaki na ko banga makasi ntango amonaki nioka wana ya monene.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5af2d2b3faa1cbf9,kit5k:908,Tom est en route vers Boston.,Lingala,Tom azali na nzela ko kende Boston.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6a367a888e5bdf1d,kit5k:909,Notre liberté dépend de la liberté de la presse et cela ne peut pas être restreint sans être perdu.,Lingala,Kokangolama na biso ezali ko wuta na ko kongolama ya ba panzi nsango mpe yango ekoki ko kakolama te soki te eko bunga nyonso.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,e2741fa02adc1120,kit5k:910,"« J’arrive maintenant à compter de un à cent en français. » « Waouh, super ! Bon, maintenant, tu peux le faire à l’envers, en partant de cent jusqu’à un ? » « Euh, ça, je peux pas encore. »",Lingala,"« Nakoki sikoyo ko tanga kobanda moko ti na nkámá na français. » « Waouh, kitoko ! Kasi, sikoyo sala yango lolenge ya sima, ko banda na nkámá ti na moko ? » « Euh, wana, nanu na koki te. »",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,991d1553492c281d,kit5k:911,Los Angeles est la deuxième plus grande ville des États-Unis.,Lingala,Los Angeles ezali bongo ville ya miballe ya monene ya engumba ya America.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4634cdc0051b63de,kit5k:912,Un vaisseau sanguin a éclaté à l'intérieur de son cerveau.,Lingala,Mosisa moko ya makila ekatani kati ya bongo nayo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,dd5c4a09b98ed5a7,kit5k:913,"Le journal raconte qu'un lion s'est échappé du zoo et qu'il pourrait, à présent, être dans n'importe quelle partie de la ville.",Lingala,"Lokassa ya ba nsango elobi ete ntambwe moko akimi na ndako ya ba nyama mpe akoki ko zala, sika awa na bisika songolo ya ville.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,9c17be590e55dfa1,kit5k:914,Perdre son passeport dans un pays étranger est pire que de perdre ses bagages ou de se faire voler son portefeuille.,Lingala,Ko bungisa passeport na mboka mopaya ezali mabe ko leka ko bungisa bisaka to mpe bayebi yo portemonaie.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,696a5f7895967605,kit5k:915,"Plus le corps est petit, plus probablement la personne souffrira des effets néfastes de radiations.",Lingala,"Lolenge moko moto azali na nzoto mikie, lolenge moko akonyokwama koleka na misala mabe ya radiations.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,61b7d9f7424b6f22,kit5k:916,Linda est devenue la nounou à temps plein des enfants de Dan.,Lingala,Linda akomi ko mokengeli ya ntangu nyonso ya bana ya Dan.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f74e146fd8d22a06,kit5k:917,Ma mère me crie dessus tout le temps sans raison.,Lingala,Mama na ngai agangelaka ngai ntangu nyonso na tina te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5725b2d04d3b6a85,kit5k:918,Elle enveloppa le cadeau dans du papier de soie et mit un gros nœud rouge sur le dessus.,Lingala,Azingi libonza na kati ya papier ya soie mpe atie noeud ya monene ya motane likolo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bc338091ff72a9a4,kit5k:919,Tom n'a certainement rien fait qui mérite ce genre de punitions.,Lingala,Tom azali mpenza eloko te oyo esengeli azwa mbano ya lolenge oyo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,57e02d0865d87287,kit5k:920,Les ardeurs du marié se refroidissaient quelques minutes avant le mariage.,Lingala,Ba esengo ya mobali oyo azalaki ko bala ezalaki ko sila ngonga mukie yambo ya libala.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b8a5f18ae4bd423b,kit5k:921,Je vois Dana.,Lingala,Nazo mona Dana.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d0fc448d05c111ca,kit5k:922,Il y a des cerisiers des deux côtés de la route.,Lingala,Ezali na ba cerisiers na ba ngambo mibale ya nzela.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c24c84541c9716de,kit5k:923,Son absence donna cours à toutes sortes de rumeurs.,Lingala,Koya na te epesaki bongo nzela na ba nungungu ya lolenge nyonso.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5f0b65b0a09195d9,kit5k:924,Le bonheur est un idéal de l'imagination et non de la raison.,Lingala,Esengo ya solo ezalaka na mabanzo kasi na oyo elobami te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3c84e3ef5da1d6a5,kit5k:925,La troisième étoile appartenait à un roi.,Lingala,Minzoto ya misato azali ya Mokonzi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
